athlete_name,id,PR_seconds
"Shenk, Matthew",4066514,912.5699996948242
"Simpson, Riley",7913589,864.9500007629395
"Tang, Tyler",8254308,1024.880000114441
"Warner, Eldon",5464030,867.2199993133545
"Wohlschlaeger, Andrew",4534439,968.6499996185303
"Davis, Robert",5586525,1026.5300002098083
"Dunn, Mathew",3634625,893.689998626709
"Fadden, Ethan",8898217,977.3199996948242
"Hinck, Johann",4188075,1032.329999923706
"Kern, Kyle",8924785,908.7399997711182
"Kipruto, Emmanual",8085209,1015.2900009155273
"Labatore, Jacob",5961577,1000.0200004577637
"Lounsberry, Joseph",6586350,1159.0100002288818
"Manion, Tyler",5468157,967.0100002288818
"Mengich, Kevin",7364434,957.8400001525879
"Mitchell, Brian",2212108,1009.6300010681152
"Mudel, Gabe",6905269,864.0200004577637
"Rinehart, Sam",8893271,1010.1100006103516
"Russo, Luca",5638953,896.8800010681152
"Soltesz, David",7549061,1014.4900016784668
"Streinz, Caleb",7480120,1017.4900016784668
"Wiegert, Christian",7904638,1114.2000007629395
"Gabay, Austin",8926607,832.189998626709
"Gibson, Harry",8680262,1078.75
"Harrington, Noah",8892097,1052.2099990844727
"Hayes, Noah",7686566,871.1900005340576
"Hezron, Kiptoo",5643429,919.5599994659424
"Hunley III, Harold",8603051,1237.6199989318848
"Kearney, Zack",3760390,1000.0
"Blascyk, Sam",8916375,996.0499992370605
"Brewster, Will",5459068,847.789999961853
"Caputo, Ryan",1257627,964.5900001525879
"Daley, Will",8924207,819.1100006103516
"Garmire, Derek",7739416,919.6800003051758
"Gerber, William",8260240,899.3499984741211
"Ghelli, Federico",3723522,1023.1300001144409
"Gorman, Matthew",8917164,913.7399997711182
"Griffes, Jonathan",5533030,1055.409999847412
"Harrast, Porter",4058061,1025.6999998092651
"Hauser, Kyle",4508711,897.1800003051758
"Hawkins, Elijah",5963242,915.9399995803833
"Herde, Eric",3150688,1058.75
"Horbinski, Tripp",4996793,995.189998626709
"Howard, Cailan",8226174,935.939998626709
"Iacofano, Mick",4513634,866.9699993133545
"Kueker, Caden",8896804,952.0999984741211
"Nelson, Chase",2662805,917.1000003814697
"Olson, Daniel",6424262,1029.1400003433228
"Rangel, Luis",4213139,975.0299997329712
"Rohde, Calvin",7693487,879.560001373291
"Schulz, Thomas",7992698,895.2000007629395
"Tandle, Derrick",7726250,990.5400009155273
"Wallace, Michael",2918300,896.5099983215332
"Yuksel, Hakan",5469180,1062.599998474121
"Allen , Jeffrey",7364558,878.5499992370605
"Brooks, Braylen",8713651,1116.4900016784668
"DeLuca, Giacomo",6433478,898.4799995422363
"Johnson, Zach",7005047,962.3900001049042
"McLaughlin, Kevin",6901248,949.7299995422363
"Newell, Chris",3339681,993.1800003051758
"Parrado, Brandon",5969272,921.3600006103516
"Solorio, Josh",2759974,985.8899993896484
"Abel , Marcus",7889649,1002.2700004577637
"Alford, James",8017661,991.8500003814697
"Barungi, Philly",7375591,1065.5800018310547
"Glidewell, Seth",5648929,939.7700004577637
"Gracia, Josh",4061048,891.8400001525879
"Hallmann, Mark",4070965,999.6300010681152
"Hawkins, Conner",6533121,877.9099998474121
"Kahler, Theo",7482698,893.6399993896484
"Bullock, Joe",8230785,950.560001373291
"Calvert, Isaac",5592696,963.079999923706
"Collins, Ryan",3647849,825.8699989318848
"DAVIS, Ethan",5623350,985.3799991607666
"Earman, Matthew",3641948,943.8300018310547
"Flynn, Hunter",6591583,989.2000007629395
"Goldman, Ryan",7407995,1010.2900009155273
"Haggerty, Justin",5694185,1106.4599990844727
"Kessler, Dylan",6898138,959.9799995422363
"Martino, Flint",4283015,978.75
"Miller, Ben",4204310,954.9199981689453
"Murphy, Micah",7715997,884.1100006103516
"Nauman, Aaden",8925356,967.960000038147
"Nohelty, Timothy",3224619,978.6599998474121
"O'Leary, Thomas",4174431,904.4400000572205
"Perez, Joshua",5110536,961.460000038147
"Perez, Juan",2787972,956.3300018310547
"Rotich, Solomon",2276823,940.3300018310547
"Smalley, Kevin",1682024,960.7599999904633
"Smart, Micah",5976512,959.3300018310547
"VanVoorhis, Michael",3703151,837.0699996948242
"Abdalla, Nick",7902840,907.460000038147
"Arzie, Mark",6480372,1082.8099999427795
"Cabrera, Caleb",8594178,942.0800018310547
"Curreri, Patrick",8263745,985.7399997711182
"Evans, Wyatt",6418374,1049.4899997711182
"Gayten, Trevor",3151279,1006.3800010681152
"Gleason, Sam",8913275,993.6300010681152
"Gutierrez, Eduardo",7918263,915.8699998855591
"Hillis, Holden",7432156,1062.8600006103516
"Kelly, Gavin",8262434,1022.8099999427795
"Krause, Ryan",5468154,1079.939998626709
"Kurz, Hunter",6873016,877.1699981689453
"Lavigne, Jonah",5760346,998.2000007629395
"Lee, Carter",8594457,1007.4799995422363
"Lyon, Sam",7983690,1017.560001373291
"Morris, Patrick",8913544,984.4500007629395
"Smith, Jordan",7687322,886.3699989318848
"Wightman, Ross",4510342,589.3899993896484
"corey, Myles",8008776,1093.8900003433228
"Chartrand, Alex",8939617,948.7599983215332
"Dennis, Whit",7699505,896.4300003051758
"Exell, Ryan",8374121,930.8600006103516
"Gallimore, Travis",5961219,955.310001373291
"Healy, Aidan",7929986,1131.7700004577637
"Hendricks, Timothy",3724717,915.0100002288818
"Barnhart, Andy",5964589,927.6599998474121
"Clough, Brandon",2809582,957.8800010681152
"Galiczynski, Sean",2218627,929.6599998474121
"Grabowski, Michael",6596855,853.3800001144409
"Gray, Austin",5462379,949.810001373291
"Juelis, Paul",4047120,883.0299987792969
"Kemboi, Felix",6421397,868.8400001525879
"Leach, Kody",3275009,931.5
"Maddox, Kendall",3793431,958.3499984741211
"McNamara, Thomas",6131818,963.8199999332428
"Moses, Logan",5096562,954.1199989318848
"O'Brien, Gavin",7724926,951.9099998474121
"Ross, Casey",2730359,971.1000003814697
"Sims, Kyland",3779113,1041.4699993133545
"Watson, Patrick",5992324,873.4300003051758
"Barco, Israel",5510564,922.2999992370605
"Carden, Jonathan",5969636,1139.2599983215332
"Childress, Stetson",7898304,932.3199996948242
"Croad, Aaron",2207245,1004.4500007629395
"Gould, Tristan",8698683,950.2900009155273
"Jones, Aidan",7910539,961.1000000238419
"Kiprotich, Noah",7894736,966.0100002288818
"Kotran, Joe",3149689,901.9800000190735
"Lagat, Johnson",8705594,892.9099998474121
"Lander, Ronan",8895895,975.9499998092651
"Moscoso, Lukas",6448972,1051.170000076294
"O'Connell, Tom",3525221,935.9300003051758
"Pearson, Wilson",4686659,919.1299991607666
"Shaeffer, Ian",7980728,980.7999992370605
"Straus, Jacob",4167133,1018.0200004577637
"Termaat, Ty",7380285,1046.8099994659424
"Bogel, Jackson",8362954,1176.1699981689453
"Kellum, Samuel",7673395,969.210000038147
"Koerner, Jarred",4078932,976.9899997711182
"Berry, Jason",4091875,992.5699996948242
"Blackwell, Ryan",7723293,913.789999961853
"Douglas, Will",8611083,883.7900009155273
"Fleming, Patrick",4509076,872.689998626709
"Frank, Peter",7405567,992.8800010681152
"Gabehart, Kohlton",5048134,1002.2700004577637
"Haagsma, Steven",3755061,909.3999996185303
"Hammond, Zach",4720880,1002.2799987792969
"Issa, Daniel",2680899,990.6499996185303
"Laney, Jacob",8583930,857.4400005340576
"Lautenslager, Jared",8383640,874.7099990844727
"Maldonado, Damien",7907790,998.6399993896484
"Mcconnell, Matthew",6883221,1054.8699989318848
"Parsons, Mike",3702203,953.8800010681152
"Rhodus, Chase",4519941,1018.5200004577637
"Serbource, Corentin",8283235,895.310001373291
"Todd, Andrew",7886087,897.9599990844727
"Hinderman, Ethan",7403060,924.1100006103516
"Lawrence, Charlie",5014165,877.7200012207031
"Masar, Joseph",6084408,1079.3300018310547
"Norris, Carter",8579935,1009.25
"Pepin, Adam",3718817,1054.909999847412
"Sanderell, Luke",4610932,1111.2700004577637
"Torres, Dante",8893386,931.1499996185303
"Vastlik, Dominick",7519028,928.9400005340576
"Vishnevsky, Eliot",8980684,1088.8599996566772
"Wirth, Tommy",8261297,988.8199996948242
"Brusehaber, Brandon",6420000,1098.2099990844727
"Cooper, Mike",2803854,959.0900001525879
"Dang, Jason",6441559,1114.6399993896484
"Davis-Macias, Mahkai",7375175,986.0100002288818
"Finlayson, Jack",4508085,991.5
"Forsythe, Tristan",7886847,857.5499992370605
"Hrycyszyn, Alex",8600935,913.9099998474121
"Jones, Ren",2790036,913.6999998092651
"Kemei , Brain",8014003,910.710000038147
"Hughes, Peter",4657681,1109.329999923706
"Berg, Bryon",6463614,942.9599990844727
"Conner, Jackson",6878697,956.5400009155273
"Delaney, Emmett",5741474,1129.25
"Esquivel , Baldomero",6593876,1065.2799987792969
"Eubank, Hayden",8260383,935.5299987792969
"Fields, Chad",4514675,1026.3899998664856
"Fischer, Matthew",6134916,1025.369999885559
"Frentheway, Jacob",8917700,913.0900001525879
"Fulton, Ian",5501059,984.9599990844727
"Hauswirth, Noah",8897732,988.0400009155273
"Kwartowitz, Solomon",8940452,868.2800006866455
"Lee, Landen",8040799,927.1299991607666
"McIntire, Evan",8260456,989.8099994659424
"Pack, Cody",3736588,1007.4599990844727
"Regan, Christian",7719541,967.9800000190735
"Tressler, Brian",4567187,958.6500015258789
"Yandow, Travis",4998097,988.9099998474121
"Kingery, Owen",8911833,1120.2099990844727
"Lennox, Michael",8908089,948.060001373291
"Parham, Grant",8235019,984.9099998474121
"Prins, Cole",1774233,925.9300003051758
"Ringel, Matthew",3350895,1135.2599983215332
"Rutledge, Shawn",6459458,1041.2800006866455
"Scheideman, Chris",1674161,1001.5499992370605
"Spink, Kolby",7770033,919.1200008392334
"Swiston, Drew",8600535,1021.8300000429153
"Wamhoff, John",5012606,942.2299995422363
"Werner, Logan",7922854,893.8699989318848
"Atkins, Drew",8244420,859.670000076294
"DeHart, Eric",8629553,1022.25
"Garrison, Sean",6007772,928.25
"Hall, Alec",6889513,871.5
"Kelly, Patrick",7707225,942.6399993896484
"Kibet, Ian",7385096,941.8899993896484
"Boyle, Cullen",8590005,926.2199993133545
"Brown, Peter",8892923,939.2700004577637
"Cox, Berry",7688940,979.4400005340576
"Fisher, Tyler",5462657,889.6599998474121
"Hamblen, Brayden",7718644,894.3499984741211
"Harrison, Peter",8231335,941.8199996948242
"Kearns, Jason",4642343,878.2999992370605
"Madeira, Nathan",4506151,956.9799995422363
"Petersen, Kellen",7382454,993.2000007629395
"Underwood, Tate",8581828,867.3400001525879
"VanHook, Jacob",7366338,1142.670000076294
"Walker, Charles Owen",8247098,901.3600000143051
"Anderson, Hunter",8971683,1025.289999961853
"Beardsley, Biruk",8612217,866.170000076294
"Beaver, D'Artagnon",7894510,912.5100002288818
"Canales , Alex",8024094,909.079999923706
"Gulesian, Mark",3643675,917.2199993133545
"Hamel, Eric",7904736,851.170000076294
"Korir, Ronald",5963360,892.060001373291
"McFarland, Corey",3276469,942.1599998474121
"Miller, Luke",3311740,988.2000007629395
"Rodriguez, Yishai",9023578,982.6499996185303
"Sarsland , Caleb",8631898,951.6699981689453
"Scardigno, Nick",7362987,966.5500001907349
"Spinks, Peter",4536264,917.7199993133545
"Sugg, TJ",5971054,902.8199999332428
"Warnock, Jeff",8922003,1044.2099990844727
"Whalen, Carter",5660516,952.8699989318848
"Budge, Kevin",4167662,892.0099983215332
"Carrier, Callen",7913624,912.1000003814697
"D'Aquanno, Vincenzo",7190382,1060.3899993896484
"Greenhalgh, Connor",5460503,901.3600000143051
"Halwani, Khaled",4556118,1055.4199981689453
"Heffernan, T.J.",2743948,933.2900009155273
"Bartoszek, Sam",8583979,1062.4700012207031
"Cropp, Ian",6917366,921.8099994659424
"Duggan, Matt",3190737,1061.400001525879
"Estrada, Gabe",7786599,940.1599998474121
"Feingold, Sam",8023508,1118.849998474121
"Gallardo, Derek",7753123,917.25
"Helton, Josh",2751924,899.939998626709
"Madaffari, Chris",4554296,926.0300006866455
"McIlravy, Alik",8928234,975.1300001144409
"Merrell, Kenneth",7696058,943.3199996948242
"Mireles, Izzak",5215242,878.7400016784668
"Newman, Hunter",5970108,990.4599990844727
"Staebell, Travis",4504428,943.3199996948242
"Tang, Hong Bing",8264843,977.0300006866455
"VanderBaan, Caleb",4062623,943.2000007629395
"Wyrick, Jonathan",7739318,960.1599999964237
"Chase, Lucas",2756561,1077.0099983215332
"Evans, Chase",8251135,891.3199996948242
"Ford, Patrick",8612587,900.5799999833107
"Kardokus, Carson",7907335,950.5400009155273
"Maynard, Holden",7366540,1018.6300010681152
"Morrison, Luke",8585537,985.8999996185303
"Reed, Erik",3916143,986.2000007629395
"Taylor, Lester",4117611,109.95000076293945
"Yates, Hayden",6445315,1227.9500007629395
"Yeates, Richard",742098,902.6500000953674
"Berube, Jesse",1247429,921.0100002288818
"Gomez, Brendan",9015304,890.7599983215332
"Hohmeier, William",1581978,979.3799991607666
"Janvier, Jose",8860310,1476.8600006103516
"Kitur, Raphael",8632203,845.8400001525879
"Cummings, Joeseph",7497798,952.3400001525879
"Decker, Shelby",4088384,1045.7700004577637
"Drosky, Greg",2172511,903.5499999523163
"Fatooh, Gabe",7715637,1013.9599990844727
"Hincher, Rylan",5468943,975.6499996185303
"Jankiewicz, Dane",7424807,1003.9599990844727
"Levings, Kaden",8618890,866.6100006103516
"Moos, Jacob",6880863,868.5900001525879
"Munoz, Marcos",7386247,887.3300018310547
"Nance, Richard",3311507,1129.099998474121
"Pontius, Cody",1673449,991.2399997711182
"Smith, Aaron",3641200,1001.5
"Bartlett, Eric",5956000,951.689998626709
"Blumenthal, Timothy",6873245,997.8800010681152
"Day, Carson",8584558,904.289999961853
"Esposito, Peter",2987891,1168.3600006103516
"Fincher, James",7415020,973.5900001525879
"Glandon, Jacob",7366175,1015.7000007629395
"Hedrick, D'Mitre",7695356,1104.8500003814697
"Lowery, Nick",5103147,1008.0900001525879
"Rennix, Mark",3613574,930.2800006866455
"Roberts, Tyler",4219922,942.060001373291
"Silver, Mitchell",3629520,1026.2600002288818
"St. Marie, Jack",3717896,874.9599990844727
"Valerio, Nick",4085786,1121.2700004577637
"Avila, Diego",5988226,1020.6200000047684
"Campbell, Michael",5469456,1068.4900016784668
"Costanzo, Matt",7734429,935.5
"Hurm, Braik",8319253,926.079999923706
"Bainbridge, Wil",8246950,1028.039999961853
"Cleary, Ryan",5000814,942.6699981689453
"Cole, Connor",5458900,966.4699997901917
"Dooley, Kevin",5464919,1048.090000152588
"Fuller, Matt",4999605,975.4499998092651
"Garcia, Greg",4770915,954.3800010681152
"Hartzenberg, McMarshall",6424829,884.3300018310547
"Hawkins, Brit",8380127,976.7900009155273
"Hovde, Drew",6899866,987.1599998474121
"Jahnke, Jonah",8899425,1008.7900009155273
"Martin, Kelon",8963595,1102.7800006866455
"Mills, Alex",7689063,898.560001373291
"Morrison, Steven",5102824,113.97000122070312
"Rebele, Connor",7379799,972.9700002670288
"Rogers, Marcus",3309877,893.560001373291
"Stutz, Jonathan",5640346,928.2199993133545
"Bloomberg, Jeremy",7922825,1005.6699981689453
"Bowling, John",6433880,1105.2900009155273
"Brown, Zach",7378955,1085.840000152588
"DeZutter, Daniel",7795100,896.25
"Garcia, Luis",3796251,1064.2200012207031
"Jourdon, JoJo",8892961,826.7599983215332
"Laroe, Matt",2192425,934.5800018310547
"Panus, John",4522229,908.6000003814697
"Rector, James",4995012,968.2700004577637
"Schaefer, Andrew",8232947,1020.4600000083447
"Silliman, Brennan",6418955,895.7200012207031
"Yost, Kobe",8493640,997.189998626709
"Allen, William",3453742,1203.1099998950958
"Arranaga, Cristian",3771981,974.329999923706
"Cossio, Deion",3614650,1013.1699981689453
"Dole, Tim",4050509,965.5700001716614
"Heard, Patch",8087553,1062.5499992370605
"Hernandez, Jesus",4728726,955.6100006103516
"Kasen, Ben",8934326,899.5699996948242
"Khan, Kamal",8331914,964.1399998664856
"King, William",2749648,999.0400009155273
"Bajohr, William",6000493,1004.4099998474121
"Buikema, Aaron",2751363,982.4500007629395
"Campbell, Leroy",6084081,1121.5699996948242
"Coca, Miguel",7699156,816.5099983215332
"Coolidge, Martin",3260821,859.1499996185303
"Crow, Jake",7492174,890.689998626709
"Esposito, William",5594448,1017.6100006103516
"Fields, Daniel",4169035,970.0500001907349
"Forsyth, Andy",8926088,969.8900003433228
"Goodman, Max",8240453,939.3199996948242
"Hamilton, Chase",6422814,981.4899997711182
"Haus, Ethan",8601136,1045.5599994659424
"Hubbard, Collin",7892155,1202.8599998950958
"Judge, Eddie",2001429,892.189998626709
"Kennedy, Patrick",7948622,1042.4500007629395
"Kiprotich, Victor",6910977,1012.7099990844727
"Lynch, Zachary",8889097,1062.6800003051758
"Mangiapane, Andrew",3315681,897.1500015258789
"Mehrhof, Calvin",4183060,1018.4000015258789
"Moon, Jakob",8369920,964.6999998092651
"Pace, Johnny",5486962,882.0900001525879
"Pohlsander, Nate",8244728,924.2099990844727
"Silva, Christopher",4052593,1010.7400016784668
"Sun, Haoyuan",6443498,1144.7399997711182
"Thigpen, Calvin",3362627,867.5100002288818
"Thoman, Colin",7820846,923.5100002288818
"Aukshunas, Brian",2904156,919.25
"Bukowiec, Maxwell",4068859,1066.9900016784668
"Curtin, Fearghal",7892995,815.060001373291
"Franke, Jon",7695354,1055.0800018310547
"Frey, Brayden",8896562,957.0099983215332
"Gibson, Daniel",6489108,999.6300010681152
"Ibarra, Devin",8934464,877.6399993896484
"Kilker, Bryce",2816708,1036.9599990844727
"Maurais, Aaron",4080346,929.75
"Moreau, Victor",6436257,849.2299995422363
"Schlickenmeyer, Josh",2704799,912.1499996185303
"Stinson, Nathan",6873605,998.25
"Willis, Kylan",8617122,939.4099998474121
"Anweiler, Jake",6461456,1046.7099990844727
"Connelly, Cameron",5507310,1008.0
"Ferguson, Garrett",8583150,910.7799997329712
"Haje, Naseem",2806335,906.1100001335144
"Hinker, Zeb",8242266,895.7799987792969
"Brennan, Tom",5958953,941.689998626709
"Budnik, Ryan",5599817,912.8599996566772
"Clark, Benny",7912601,931.1399993896484
"Daos, Keanu",6893406,934.3600006103516
"Enright, Justin",4989913,1054.9300003051758
"Franklin, Eric",4533623,954.0200004577637
"Gleason, Joseph",8256611,1195.560001373291
"Grossman, Jonathan",3473686,1021.4199999570847
"Kutz, Mason",7734064,911.3000001907349
"McDermott, Will",7993088,901.289999961853
"McDonough, Conor",5093926,927.8400001525879
"Messmer, Dennis",5461199,884.3400001525879
"Parks, Joe",1729152,937.2099990844727
"Potter, David",6895586,918.0300006866455
"Rajesh, Prithvij",8937279,1026.4400000572205
"Tejeda, Erik",7984587,972.7799997329712
"Too, Emmanuel",6890017,934.0999984741211
"Waalkes, Joe",8899252,948.2900009155273
"Achilles, Cody",8901724,938.5499992370605
"Bennett, Solomon",4229134,979.7700004577637
"Ferguson, Miles",8266416,900.3499999940395
"Guerrero, Brian",5839563,1018.2400016784668
"Jones, Brenden",6142841,1027.130000114441
"Kjellqvist, Chris",6101106,1030.9399995803833
"Sonuga, Olutayo",7915302,1001.1800003051758
"Stearns, Renn",7922833,900.3899999856949
"Vargas, Alex",5980108,937.2700004577637
"Zarrin, Shayan",6990068,929.6299991607666
"Cate, Chase",6887212,958.939998626709
"Conner, Josh",3256241,953.4599990844727
"Cupp, Noah",7913400,1042.3600006103516
"Hood, David",7818635,1060.2700004577637
"Horton, David",8686483,995.3899993896484
"Kajmowicz, John",8725377,971.7799997329712
"Johnston, Joel",4686656,919.7199993133545
"Bomgardner, Chad",5165145,921.2299995422363
"Buske, Kyle",5036950,1060.1199989318848
"Coffman, Jacob",4075588,981.6000003814697
"Grafton, Joey",7767961,1031.2200002670288
"Hamacher, Zachary",8908965,970.4300003051758
"Hassler, Owen",8024899,968.8100004196167
"Honickel, Kade",8579944,1078.8199996948242
"Jacobsen, Cole",8588638,955.2999992370605
"Knernschield, Elliot",5978699,935.4500007629395
"Marchese, Shane",7811770,973.1099996566772
"Miller, Greg",6428076,1022.9100000858307
"Moon, Grant",7733483,883.6300010681152
"Morgan, Gavin",6881250,948.7400016784668
"Murutes, Keith",4996509,985.9699993133545
"O'Neill, Ronan",8243517,861.170000076294
"Pavao, Cameron",5503927,984.1800003051758
"Peterson, Ben",7537100,1017.6800003051758
"Reinman, Solomon",5959121,997.810001373291
"Small, Josh",5464915,951.0
"Soto, Matthew",4213570,962.5599999427795
"Stephens, Drew",8271784,915.579999923706
"Swanson, Robie",7002508,945.3300018310547
"Wagnild , Parker",8264934,961.3600000143051
"Berlin, Ryan",5997811,946.0999984741211
"Bourne, Isaac",8920410,865.2000007629395
"Brantley, Joseph",7740536,956.7200012207031
"Egan, Henry",6889199,970.7399997711182
"Forrester, David",2918296,827.5999984741211
"Fuerneisen, Charles",8949005,952.5699996948242
"James, Oliver",4643514,925.1800003051758
"Johnson, Colton",8238194,868.2999992370605
"Kelley, Cody",8931477,907.4699997901917
"Ruckdeschell, James",3296974,1014.5299987792969
"Sweileh, Nizar",8727021,915.8000001907349
"Tobin, Brad",8626069,1017.6599998474121
"Ziegler, Justin",7413587,1036.7600002288818
"Bitchell, Adam",4186010,834.4799995422363
"Cockerel, Nick",8896249,910.9700002670288
"Dunn, Colin",6874038,998.689998626709
"Farah, Mohamed",6436071,965.6999998092651
"Keating, Ethan",8626071,969.0600004196167
"King, Jeremiah",8240622,1093.9700002670288
"Baker, Brock",4533651,897.7200012207031
"Beloy, Kaleb",7724144,964.4800000190735
"Campbell, Gabe",2209221,936.689998626709
"Campbell, Wyatt",4627349,940.2599983215332
"Gray, Jack",7535409,975.2799997329712
"Johnson, Trevor",5482595,1015.3400001525879
"Kastens, Dallas",7365265,998.3300018310547
"Kimp, Orion",9093886,1159.9599990844727
"Krotzer, Kenny",3272882,890.8400001525879
"Mascote, Yonatan",2805341,895.0400009155273
"Mathewson, Cody",7398724,943.3699989318848
"Mueller, Taylor",4128623,975.3400001525879
"Nambo, Victor",7609002,945.1399993896484
"Potter, Jacob",4069026,942.5999984741211
"Rohrer, Eric",7787788,988.2000007629395
"Steers, Isaac",7371083,931.9300003051758
"Wammetsberger, Felix",6087041,859.670000076294
"Wenger, Austin",3295009,987.8600006103516
"Zacharias, Patrick",3258172,863.9500007629395
"Zhicay, Carlos",8607236,1109.2999992370605
"Kus, Nolan",8924484,984.0400009155273
"Matheny, Evan",5989925,1193.8600006103516
"McNulty, Brandon",8949010,947.5900001525879
"Perkins, Samuel",8941667,1019.1500015258789
"Tompkins, Aaron",3678443,955.7200012207031
"Wattleworth, Bradley",6422185,847.789999961853
"Wisocki-Johnson, Logan",7730371,1001.5800018310547
"Beardsley, Alex",3313788,932.8199996948242
"Birney, James",4635276,1006.939998626709
"Ciecierski, Anthony",8902439,953.3600006103516
"Higgins, Kyle",2110270,1011.7400016784668
"Hill, Bryce",8690765,878.7900009155273
"Bathje, Jack",7738846,949.5800018310547
"Baumgartner, Craig",1604690,916.6000003814697
"Bedak, Omar",7975412,1024.2600002288818
"Beling, Jeff",2687115,1139.6399993896484
"Burns, Michael",7917765,951.9099998474121
"Car, Anthony",4526780,927.5599994659424
"Faunce, Morgan",8257092,997.0200004577637
"Hagan, Ryan",8685713,844.1100001335144
"Jarold, Evan",8239015,904.329999923706
"Kobunski, Andrew",3258153,1379.6699981689453
"Kresge, Michael",4224251,1071.1100006103516
"Lynch, Eric",1344643,891.0299987792969
"Magalhaes, Nathan",6424191,947.1100006103516
"Mami, Steven",5959405,1004.3600006103516
"Mundy, Donovan",4979732,1043.9799995422363
"Noll, Nate",3725937,887.2099990844727
"Proctor, Zach",8385426,969.4099998474121
"Rosch, Lee",2762014,1099.6800003051758
"Urmetz, Anthony",6874668,950.0699996948242
"Allen, Korey",8583796,895.7700004577637
"Betts, Hudson",8612166,837.939998626709
"Carpenter , Cameron",6892761,941.1800003051758
"Chenoweth, Daniel",3915575,829.4099998474121
"Corsaro, Chris",7578103,1022.1500000953674
"Cowdrey, Liam",8892454,962.0199999809265
"Derrick, Chris",2176781,799.579999923706
"Garcia, Eleazar",2746304,956.1300010681152
"Geromini, Jonathan",5014803,987.5300006866455
"Hoksbergen, Xander",8898126,980.6399993896484
"Holm Jensen, Kristian",6423418,845.0599999427795
"Liem, Warren",3803059,919.0100002288818
"Magiera, Jacob",4551011,995.9199981689453
"Malmgren, Dylan",8929007,954.2000007629395
"Massam, Ben",2755397,863.5499992370605
"Neville, Ben",8896800,898.6199989318848
"Scoggin, Ken",1128437,896.7200012207031
"Smith, Dak",7718868,967.210000038147
"Stack, Ethan",3715330,918.1599998474121
"Wood, Dylan",8894992,858.1900005340576
"Bruner, Calen",5115490,1000.3600006103516
"Davis, Branden",8287898,872.7299995422363
"Graber, Isaac",8622862,932.1500015258789
"Harbaugh, Everett",6983284,1139.9900016784668
"Hart, Landon",4509412,1076.0800018310547
"DeGregorio, Paul",3756956,927.9400005340576
"Engledow, Basil",6086946,1041.7000007629395
"Fair, Atticus",8891270,972.960000038147
"Harkins, Michael",8270867,923.2800006866455
"Horten, Anthony",3730447,975.3999996185303
"Kelly, Logan",1756837,998.9900016784668
"Kenney, Hunter",8329796,972.75
"Kneer, Josh",2756571,929.6900005340576
"Lewis, Brandon",4673806,925.4300003051758
"McMonigle, Ryan",3807403,912.1400003433228
"Mitchell, Ben",6871695,859.4899997711182
"Roberts, Luke",8265413,938.310001373291
"Schulte, Trey",8669195,963.3399999141693
"Shoulders, Brian",1745863,961.2000000476837
"Simmons, Brock",2146790,842.7000000476837
"Taggart , Liam",8897771,950.6199989318848
"Warren, Derek",7918056,1032.619999885559
"Yego, Collin",7557031,874.2400016784668
"Dinsdale, Cole",6010985,898.5499992370605
"Hardy, Duriel",1172135,845.7199997901917
"Harper, Chris",2191701,961.210000038147
"King, Sam",8896926,970.039999961853
"Kuhlman, Travis",1657363,885.3699989318848
"Kusche, George",7976949,819.5099983215332
"Lutz, Ian",3724207,917.4799995422363
"McCarty, Colin",6873532,1025.340000152588
"Plugge, Cory",4985448,1014.6599998474121
"Price, Kyle",1109528,897.6100006103516
"Spradling , Lake",6433477,894.4599990844727
"Aube, Kyle",5125174,909.6999998092651
"Cingle, Aaron",4535957,1015.5
"Geraldes, David",5194965,1158.7199993133545
"Gillock, Sisay",4983073,945.2999992370605
"Kennedy, Luke",8992035,923.4599990844727
"Bhat, Vipul",5992379,898.6699981689453
"Casart, Chris",6893004,987.0499992370605
"Christian, John",7531273,1008.060001373291
"Flores, Devin",7401247,1015.2299995422363
"Grams, Zachary",7407123,869.9799995422363
"Maison, Sean",7714148,826.7799987792969
"Martin, Dalton",7043060,878.3600006103516
"Mills, Andrew",5460396,1079.6800003051758
"Mireles, Michael",7735445,817.1199989318848
"Mrahi, Mohammed",8918504,902.8399999141693
"Patterson, Brandt",8271700,997.810001373291
"Wammetsberger, Felix",8076175,886.3300018310547
"Zapata JR, Jorge",7847433,1146.0700001716614
"Ackerson, Kyle",8520777,1083.7599999904633
"Beckman, Lance",4176584,905.0100002288818
"Byrne, Daniel",4070940,961.6900000572205
"Chase, Connor",7931097,1065.4199981689453
"Conner, Kelby",8916679,936.1100006103516
"Huber, Andrew",7382556,1025.6399998664856
"Jenkins, Aaron",2248992,919.1299991607666
"Karrick, Mac",7044698,911.0699996948242
"Kimaiyo, Hillary",7480767,873.6100006103516
"Knaussman, Michael",8915751,981.4699993133545
"Lamparek, Ben",7691002,979.1499996185303
"McCurdy, Caleb",6878746,894.6800003051758
"Miller, Craig",1196503,830.4000015258789
"Parker, Matt",1768812,924.5300006866455
"Parks, Jason",2826373,924.1299991607666
"Pena, Alex",8613384,914.6599998474121
"Strang, Alex",4076679,964.8800001144409
"Benkovsky, Andrew",3914187,937.4900016784668
"Brown, Peter",1236700,932.25
"Conlan, Shane",3295241,1041.3999996185303
"Connor, Benjamin",3716291,848.1099996566772
"Guzman, Jonatan Edwin",3361514,1015.2999992370605
"Buck, Ian",3780098,1099.4599990844727
