,athlete_link,athlete_name,meet_date,rank,team_link,team_name,time,year
237,https://tf.tfrrs.org/athletes/7704044/North_Carolina_St/Kevin_Antczak,"Antczak, Kevin","Mar 24, 2022",60,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina_St.html,NC State,14:21.54,FR-1
238,https://tf.tfrrs.org/athletes/7369053/Virginia/Justin_Diehl,"Diehl, Justin","Mar 24, 2022",61,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:22.01,SO-2
239,https://tf.tfrrs.org/athletes/7979197/Syracuse/Jack_Whetstone,"Whetstone, Jack","May 12, 2022",62,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:22.02,JR-3
240,https://tf.tfrrs.org/athletes/7704789/Duke/Jared_Kreis,"Kreis, Jared","Apr 7, 2022",63,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:22.66,FR-1
241,https://tf.tfrrs.org/athletes/7700488/Virginia/Nick_Karayianis,"Karayianis, Nick","May 1, 2022",64,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:22.84,FR-1
242,https://tf.tfrrs.org/athletes/7979951/Pittsburgh/Peyton_Geehrer,"Geehrer, Peyton","Apr 28, 2022",65,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:24.27,FR-1
243,https://tf.tfrrs.org/athletes/7382380/Clemson/Jackson_Leech,"Leech, Jackson","Apr 28, 2022",66,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,14:24.95,FR-1
244,https://tf.tfrrs.org/athletes/7908128/North_Carolina/Colton_Sands,"Sands, Colton","May 12, 2022",67,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,14:26.18,FR-1
245,https://tf.tfrrs.org/athletes/7985419/Virginia/Johnny_Rogers,"Rogers, Johnny","Mar 24, 2022",68,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia.html,Virginia,14:26.33,FR-1
246,https://tf.tfrrs.org/athletes/7377487/Duke/Connor_Wells,"Wells, Connor","Apr 7, 2022",69,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:27.58,JR-3
247,https://tf.tfrrs.org/athletes/7381087/Georgia_Tech/Ronan_Sullivan,"Sullivan, Ronan","Apr 22, 2022",70,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:28.13,SO-2
248,https://tf.tfrrs.org/athletes/7916238/Virginia_Tech/Arnav_Tikhe,"Tikhe, Arnav","Mar 24, 2022",71,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:28.18,FR-1
249,https://tf.tfrrs.org/athletes/7899732/Florida_State/Anderson_Ball,"Ball, Anderson","Mar 24, 2022",72,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:28.70,
250,https://tf.tfrrs.org/athletes/6891700/Virginia_Tech/Tyler__Leeser,"Leeser, Tyler","Mar 24, 2022",73,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:29.14,JR-3
251,https://tf.tfrrs.org/athletes/6451749/Duke/Josh_Romine,"Romine, Josh","May 1, 2022",74,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:29.48,SR-4
252,https://tf.tfrrs.org/athletes/6992515/Syracuse/Silas_Derfel,"Derfel, Silas","May 1, 2022",75,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:30.11,SO-2
253,https://tf.tfrrs.org/athletes/7704891/North_Carolina/Tommy_Gaffey,"Gaffey, Tommy","Apr 7, 2022",76,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,14:32.09,FR-1
254,https://tf.tfrrs.org/athletes/7704785/Duke/Jack_Kovach,"Kovach, Jack","Mar 24, 2022",77,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:32.11,FR-1
255,https://tf.tfrrs.org/athletes/7402050/Notre_Dame_IN/Nicholas_Mota,"Mota, Nicholas","Apr 22, 2022",78,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,14:32.29,JR-3
256,https://tf.tfrrs.org/athletes/7916237/Virginia_Tech/Declan_Rymer,"Rymer, Declan","Mar 24, 2022",79,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:32.92,FR-1
257,https://tf.tfrrs.org/athletes/7918516/Duke/Conor_Bohrer,"Bohrer, Conor","Apr 7, 2022",80,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:33.08,FR-1
258,https://tf.tfrrs.org/athletes/7382384/Clemson/Marlin_Young,"Young, Marlin","May 12, 2022",81,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,14:33.54,SR-4
259,https://tf.tfrrs.org/athletes/7916231/Virginia_Tech/Viktor_Idhammar,"Idhammar, Viktor","Mar 24, 2022",82,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:33.62,FR-1
260,https://tf.tfrrs.org/athletes/7698074/Syracuse/Ethan_Wechsler,"Wechsler, Ethan","May 1, 2022",83,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:33.74,FR-1
261,https://tf.tfrrs.org/athletes/7394308/Louisville/Isaac_Kiprop,"Kiprop, Isaac","Mar 24, 2022",84,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,14:36.01,SO-2
262,https://tf.tfrrs.org/athletes/6896685/Clemson/Michael_Smith,"Smith, Michael","Apr 15, 2022",85,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,14:36.44,JR-3
263,https://tf.tfrrs.org/athletes/7704892/North_Carolina/Andrew_Lauer,"Lauer, Andrew","Apr 7, 2022",86,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,14:36.49,FR-1
264,https://tf.tfrrs.org/athletes/7889493/Georgia_Tech/Miguel_Schlicht,"Schlicht, Miguel","Apr 15, 2022",87,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:36.82,FR-1
265,https://tf.tfrrs.org/athletes/6901438/Duke/Will_Dixon,"Dixon, Will","Mar 24, 2022",88,https://tf.tfrrs.org/teams/tf/NC_college_m_Duke.html,Duke,14:37.46,FR-1
266,https://tf.tfrrs.org/athletes/7687312/Georgia_Tech/Jackson_Borden,"Borden, Jackson","Apr 15, 2022",89,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:37.53,FR-1
267,https://tf.tfrrs.org/athletes/7381084/Georgia_Tech/Zach_Jaeger,"Jaeger, Zach","Mar 24, 2022",90,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:38.34,SO-2
268,https://tf.tfrrs.org/athletes/8027927/Florida_State/Andy_Martinez,"Martinez, Andy","Mar 31, 2022",91,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:38.72,SO-2
269,https://tf.tfrrs.org/athletes/7688025/Notre_Dame_IN/Henry_Chapman,"Chapman, Henry","Apr 22, 2022",92,https://tf.tfrrs.org/teams/tf/IN_college_m_Notre_Dame_IN.html,Notre Dame,14:39.27,SO-2
270,https://tf.tfrrs.org/athletes/7699217/Miami_FL/Colin_Wilson,"Wilson, Colin","Mar 31, 2022",93,https://tf.tfrrs.org/teams/tf/FL_college_m_Miami_FL.html,Miami (Fla.),14:41.35,SO-2
271,https://tf.tfrrs.org/athletes/7704262/Virginia_Tech/Colby_Burcham,"Burcham, Colby","Mar 24, 2022",94,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:41.70,SO-2
272,https://tf.tfrrs.org/athletes/7687311/Georgia_Tech/Devin_Wade,"Wade, Devin","Apr 15, 2022",95,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:43.36,FR-1
273,https://tf.tfrrs.org/athletes/7910019/Miami_FL/Austen_Cannon,"Cannon, Austen","Mar 31, 2022",96,https://tf.tfrrs.org/teams/tf/FL_college_m_Miami_FL.html,Miami (Fla.),14:44.16,FR-1
274,https://tf.tfrrs.org/athletes/6440731/Louisville/Ben_Ewert,"Ewert, Ben","Apr 29, 2022",97,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,14:44.70,SR-4
275,https://tf.tfrrs.org/athletes/7402774/Virginia_Tech/Ethan_Mills,"Mills, Ethan","Mar 24, 2022",98,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:45.22,SO-2
276,https://tf.tfrrs.org/athletes/7910605/Boston_College/Andrew_Healey,"Healey, Andrew","Apr 22, 2022",99,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_College.html,Boston College,14:45.63,FR-1
277,https://tf.tfrrs.org/athletes/6898991/Florida_State/Jacob_Holmes,"Holmes, Jacob","Mar 24, 2022",100,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:46.71,SO-2
278,https://tf.tfrrs.org/athletes/6898993/Florida_State/Paul_Stafford,"Stafford, Paul","Apr 29, 2022",101,https://tf.tfrrs.org/teams/tf/FL_college_m_Florida_State.html,Florida State,14:49.24,JR-3
279,https://tf.tfrrs.org/athletes/6986357/Georgia_Tech/Harrison_Morris,"Morris, Harrison","Apr 15, 2022",102,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,14:49.84,SO-2
280,https://tf.tfrrs.org/athletes/7695862/Louisville/Jason_Krell,"Krell, Jason","Apr 29, 2022",103,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,14:51.80,FR-1
281,https://tf.tfrrs.org/athletes/7704263/Virginia_Tech/David_Kennedy,"Kennedy, David","Mar 24, 2022",104,https://tf.tfrrs.org/teams/tf/VA_college_m_Virginia_Tech.html,Virginia Tech,14:51.96,SO-2
282,https://tf.tfrrs.org/athletes/7979950/Pittsburgh/Quintin_Gatons,"Gatons, Quintin","Mar 25, 2022",105,https://tf.tfrrs.org/teams/tf/PA_college_m_Pittsburgh.html,Pittsburgh,14:57.36,FR-1
283,https://tf.tfrrs.org/athletes/7394305/Louisville/Cooper_Marchal,"Marchal, Cooper","Apr 7, 2022",106,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,14:57.93,JR-3
284,https://tf.tfrrs.org/athletes/7367300/Syracuse/Matthew_Dragon,"Dragon, Matthew","Apr 22, 2022",107,https://tf.tfrrs.org/teams/tf/NY_college_m_Syracuse.html,Syracuse,14:59.88,SO-2
285,https://tf.tfrrs.org/athletes/7892548/Louisville/Ethan_Meyer,"Meyer, Ethan","Apr 7, 2022",108,https://tf.tfrrs.org/teams/tf/KY_college_m_Louisville.html,Louisville,15:01.01,SO-2
286,https://tf.tfrrs.org/athletes/7974308/Clemson/Sawyer_Dagan,"Dagan, Sawyer","Apr 22, 2022",109,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,15:02.03,FR-1
287,https://tf.tfrrs.org/athletes/7889491/Georgia_Tech/Ethan_Curnow,"Curnow, Ethan","Apr 15, 2022",110,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,15:11.89,FR-1
288,https://tf.tfrrs.org/athletes/7910611/Boston_College/Will__Purnell,"Purnell, Will","Apr 22, 2022",111,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_College.html,Boston College,15:13.48,FR-1
289,https://tf.tfrrs.org/athletes/7908129/North_Carolina/Sully_Shelton,"Shelton, Sully","Apr 7, 2022",112,https://tf.tfrrs.org/teams/tf/NC_college_m_North_Carolina.html,North Carolina,15:16.33,FR-1
290,https://tf.tfrrs.org/athletes/7700342/Clemson/Jack_McManus,"McManus, Jack","Apr 7, 2022",113,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,15:21.96,SO-2
291,https://tf.tfrrs.org/athletes/7700321/Clemson/Michael_Fabiano,"Fabiano, Michael","Mar 18, 2022",114,https://tf.tfrrs.org/teams/tf/SC_college_m_Clemson.html,Clemson,15:24.18,JR-3
292,https://tf.tfrrs.org/athletes/7394788/Miami_FL/Justin_Rittenhouse,"Rittenhouse, Justin","Apr 29, 2022",115,https://tf.tfrrs.org/teams/tf/FL_college_m_Miami_FL.html,Miami (Fla.),15:24.78,SO-2
293,https://tf.tfrrs.org/athletes/7889492/Georgia_Tech/Jean-Lou_Pare,"Pare, Jean-Lou","Mar 18, 2022",116,https://tf.tfrrs.org/teams/tf/GA_college_m_Georgia_Tech.html,Georgia Tech,15:39.71,FR-1
294,https://tf.tfrrs.org/athletes/7910615/Boston_College/John_Fitzpatrick,"Fitzpatrick, John","Apr 22, 2022",117,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_College.html,Boston College,15:45.43,FR-1
295,https://tf.tfrrs.org/athletes/6615172/Franciscan-OH/Liam_Galligan,"Galligan, Liam","Apr 28, 2022",1,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),14:24.27,SR-4
296,https://tf.tfrrs.org/athletes/7759720/St_Vincent/Tim_Patterson,"Patterson, Tim","Apr 14, 2022",2,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),14:44.44,SO-2
297,https://tf.tfrrs.org/athletes/6615171/Franciscan-OH/Mark_Borek,"Borek, Mark","Apr 8, 2022",3,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),15:23.57,SR-4
298,https://tf.tfrrs.org/athletes/7896458/Geneva/Kevin__Arseneaux_,"Arseneaux , Kevin","Mar 11, 2022",4,https://tf.tfrrs.org/teams/tf/PA_college_m_Geneva.html,Geneva,15:35.86,FR-1
299,https://tf.tfrrs.org/athletes/7886771/Washington__Jefferson/Brock_Pennington,"Pennington, Brock","Apr 2, 2022",5,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,15:46.16,FR-1
300,https://tf.tfrrs.org/athletes/7884674/Washington__Jefferson/Jake_Sinclair,"Sinclair, Jake","Apr 28, 2022",6,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,15:48.18,FR-1
301,https://tf.tfrrs.org/athletes/6904634/Grove_City/Noah__Callinan,"Callinan, Noah","Apr 8, 2022",7,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,15:51.77,SR-4
302,https://tf.tfrrs.org/athletes/7884672/Washington__Jefferson/Julian_Paul,"Paul, Julian","Mar 25, 2022",8,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,16:00.04,FR-1
303,https://tf.tfrrs.org/athletes/7908837/Grove_City/Jonah_DeWitt,"DeWitt, Jonah","Apr 28, 2022",9,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,16:00.59,FR-1
304,https://tf.tfrrs.org/athletes/7986303/Franciscan-OH/David_DiNardo,"DiNardo, David","Apr 2, 2022",10,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),16:03.34,FR-1
305,https://tf.tfrrs.org/athletes/7761435/Franciscan-OH/George_Kaftan,"Kaftan, George","Mar 17, 2022",11,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),16:04.13,SO-2
306,https://tf.tfrrs.org/athletes/7385554/St_Vincent/Jeremy_Capella,"Capella, Jeremy","Apr 8, 2022",12,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),16:06.93,JR-3
307,https://tf.tfrrs.org/athletes/7376478/Washington__Jefferson/Aden_Dressler,"Dressler, Aden","Apr 8, 2022",13,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,16:11.96,FR-1
308,https://tf.tfrrs.org/athletes/7911776/Franciscan-OH/Conal_Delaney,"Delaney, Conal","Apr 28, 2022",14,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),16:15.86,FR-1
309,https://tf.tfrrs.org/athletes/7914932/St_Vincent/Joey_Jafarace,"Jafarace, Joey","Apr 28, 2022",15,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),16:16.03,FR-1
310,https://tf.tfrrs.org/athletes/6904656/Grove_City/Nathan_Warrick,"Warrick, Nathan","Apr 28, 2022",16,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,16:23.35,SR-4
311,https://tf.tfrrs.org/athletes/7385871/Waynesburg/Jac_Cokley_,"Cokley , Jac","Apr 28, 2022",17,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,16:24.29,JR-3
312,https://tf.tfrrs.org/athletes/7376479/Washington__Jefferson/Paul_Collier,"Collier, Paul","Apr 2, 2022",18,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,16:24.43,FR-1
313,https://tf.tfrrs.org/athletes/7743165/Waynesburg/Andrew_Kasper,"Kasper, Andrew","Apr 28, 2022",19,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,16:36.84,SO-2
314,https://tf.tfrrs.org/athletes/7914934/St_Vincent/Jeffrey_Raynor,"Raynor, Jeffrey","Apr 28, 2022",20,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),16:38.98,FR-1
315,https://tf.tfrrs.org/athletes/7906974/Waynesburg/Luke_Whisel,"Whisel, Luke","Apr 28, 2022",21,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,16:39.03,FR-1
316,https://tf.tfrrs.org/athletes/7908842/Grove_City/Max_Thomas,"Thomas, Max","Apr 2, 2022",22,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,16:42.35,FR-1
317,https://tf.tfrrs.org/athletes/6423648/Thiel/Chad_Pakozdi,"Pakozdi, Chad","Apr 16, 2022",23,https://tf.tfrrs.org/teams/tf/PA_college_m_Thiel.html,Thiel,16:43.45,SR-4
318,https://tf.tfrrs.org/athletes/7914930/St_Vincent/August_Anderson,"Anderson, August","Apr 20, 2022",24,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),16:51.05,FR-1
319,https://tf.tfrrs.org/athletes/7884675/Washington__Jefferson/Max_Donaty,"Donaty, Max","Apr 28, 2022",25,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,16:55.46,FR-1
320,https://tf.tfrrs.org/athletes/7763418/Geneva/Michael__Hernandez,"Hernandez, Michael","Apr 2, 2022",26,https://tf.tfrrs.org/teams/tf/PA_college_m_Geneva.html,Geneva,16:59.33,FR-1
321,https://tf.tfrrs.org/athletes/7884673/Washington__Jefferson/Daniel_Deal,"Deal, Daniel","Mar 19, 2022",27,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,16:59.36,FR-1
322,https://tf.tfrrs.org/athletes/7908840/Grove_City/Ben_Raduns,"Raduns, Ben","Apr 28, 2022",28,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,16:59.52,FR-1
323,https://tf.tfrrs.org/athletes/6894290/Franciscan-OH/Michael_Sobus,"Sobus, Michael","Apr 8, 2022",29,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),17:07.21,JR-3
324,https://tf.tfrrs.org/athletes/7759981/Washington__Jefferson/Clay_Yeager,"Yeager, Clay","Mar 26, 2022",30,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,17:08.33,FR-1
325,https://tf.tfrrs.org/athletes/7914935/St_Vincent/John_Syms,"Syms, John","Mar 25, 2022",31,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),17:10.89,FR-1
326,https://tf.tfrrs.org/athletes/7908841/Grove_City/Nathan_Striebel,"Striebel, Nathan","Apr 8, 2022",32,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,17:11.64,FR-1
327,https://tf.tfrrs.org/athletes/7445568/Thiel/Quintin_Weaver,"Weaver, Quintin","Mar 26, 2022",33,https://tf.tfrrs.org/teams/tf/PA_college_m_Thiel.html,Thiel,17:13.31,JR-3
328,https://tf.tfrrs.org/athletes/6531095/Geneva/Adam_Steich,"Steich, Adam","Apr 28, 2022",34,https://tf.tfrrs.org/teams/tf/PA_college_m_Geneva.html,Geneva,17:16.19,SR-4
329,https://tf.tfrrs.org/athletes/7374148/Geneva/Josiah__Helmer,"Helmer, Josiah","Apr 28, 2022",35,https://tf.tfrrs.org/teams/tf/PA_college_m_Geneva.html,Geneva,17:16.83,FR-1
330,https://tf.tfrrs.org/athletes/6875646/St_Vincent/David_Swisher,"Swisher, David","Apr 20, 2022",36,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),17:19.16,SR-4
331,https://tf.tfrrs.org/athletes/7761436/Franciscan-OH/Nate_Tokarsky,"Tokarsky, Nate","May 12, 2022",37,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),17:31.84,SO-2
332,https://tf.tfrrs.org/athletes/7759983/Washington__Jefferson/Nick_Millison,"Millison, Nick","Apr 16, 2022",38,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,17:35.06,FR-1
333,https://tf.tfrrs.org/athletes/6900816/Westminster_PA/Nathan_Kraus,"Kraus, Nathan","Apr 8, 2022",39,https://tf.tfrrs.org/teams/tf/PA_college_m_Westminster_PA.html,Westminster (Pa.),17:41.86,SR-4
334,https://tf.tfrrs.org/athletes/7935800/St_Vincent/Conor_Keating,"Keating, Conor","Apr 28, 2022",40,https://tf.tfrrs.org/teams/tf/PA_college_m_St_Vincent.html,St. Vincent (Pa.),18:04.56,JR-3
335,https://tf.tfrrs.org/athletes/7386446/Franciscan-OH/Aidan_Kay,"Kay, Aidan","Apr 8, 2022",41,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),18:13.88,JR-3
336,https://tf.tfrrs.org/athletes/7385264/Westminster_PA/Ian_Jackson,"Jackson, Ian","Apr 13, 2022",42,https://tf.tfrrs.org/teams/tf/PA_college_m_Westminster_PA.html,Westminster (Pa.),18:16.43,JR-3
337,https://tf.tfrrs.org/athletes/7906972/Waynesburg/Bryce_Ronk,"Ronk, Bryce","Apr 8, 2022",43,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,18:17.18,FR-1
338,https://tf.tfrrs.org/athletes/7760711/Grove_City/Nathan_Steiger,"Steiger, Nathan","Apr 2, 2022",44,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,18:18.71,SO-2
339,https://tf.tfrrs.org/athletes/7890866/Chatham/Benjamin_Brown,"Brown, Benjamin","Apr 20, 2022",45,https://tf.tfrrs.org/teams/tf/PA_college_m_Chatham.html,Chatham,18:18.91,FR-1
340,https://tf.tfrrs.org/athletes/7789052/Grove_City/Will_Zeisler,"Zeisler, Will","Apr 2, 2022",46,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,18:23.15,SO-2
341,https://tf.tfrrs.org/athletes/7884677/Washington__Jefferson/Jacob_Davis,"Davis, Jacob","Apr 20, 2022",47,https://tf.tfrrs.org/teams/tf/PA_college_m_Washington__Jefferson.html,Washington & Jefferson,18:23.94,FR-1
342,https://tf.tfrrs.org/athletes/7760855/Thiel/Austin_Krieger,"Krieger, Austin","Apr 16, 2022",48,https://tf.tfrrs.org/teams/tf/PA_college_m_Thiel.html,Thiel,18:27.17,SO-2
343,https://tf.tfrrs.org/athletes/7535874/Bethany_WV/Dylan_Wise,"Wise, Dylan","Apr 2, 2022",49,https://tf.tfrrs.org/teams/tf/WV_college_m_Bethany_WV.html,Bethany (W.V.),18:30.55,SO-2
344,https://tf.tfrrs.org/athletes/7767694/Chatham/Kristopher_Longenecker,"Longenecker, Kristopher","Mar 25, 2022",50,https://tf.tfrrs.org/teams/tf/PA_college_m_Chatham.html,Chatham,18:33.19,JR-3
345,https://tf.tfrrs.org/athletes/7743166/Waynesburg/Matthew__Shank,"Shank, Matthew","Apr 28, 2022",51,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,18:33.26,SO-2
346,https://tf.tfrrs.org/athletes/7761534/Westminster_PA/Caden_Harsh,"Harsh, Caden","Apr 28, 2022",52,https://tf.tfrrs.org/teams/tf/PA_college_m_Westminster_PA.html,Westminster (Pa.),18:34.59,SO-2
347,https://tf.tfrrs.org/athletes/7908845/Grove_City/Josef_Mueller,"Mueller, Josef","Apr 28, 2022",53,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,18:50.43,FR-1
348,https://tf.tfrrs.org/athletes/7604033/Franciscan-OH/Francis_Langley,"Langley, Francis","Apr 2, 2022",54,https://tf.tfrrs.org/teams/tf/OH_college_m_Franciscan-OH.html,Franciscan (Ohio),19:19.38,JR-3
349,https://tf.tfrrs.org/athletes/6904653/Grove_City/Matthew_Hay,"Hay, Matthew","Apr 8, 2022",55,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,19:21.54,SR-4
350,https://tf.tfrrs.org/athletes/7906973/Waynesburg/Anderson_Schuller,"Schuller, Anderson","Apr 2, 2022",56,https://tf.tfrrs.org/teams/tf/PA_college_m_Waynesburg.html,Waynesburg,19:41.73,FR-1
351,https://tf.tfrrs.org/athletes/7761535/Westminster_PA/Ryan_Armstrong,"Armstrong, Ryan","Apr 28, 2022",57,https://tf.tfrrs.org/teams/tf/PA_college_m_Westminster_PA.html,Westminster (Pa.),19:57.09,SO-2
352,https://tf.tfrrs.org/athletes/7760708/Grove_City/Wesley_Dorst,"Dorst, Wesley","Apr 13, 2022",58,https://tf.tfrrs.org/teams/tf/PA_college_m_Grove_City.html,Grove City,20:24.86,FR-1
353,https://tf.tfrrs.org/athletes/7361918/WPI/David_Reynolds,"Reynolds, David","May 14, 2021",1,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:09.29,SR
354,https://tf.tfrrs.org/athletes/6443563/WPI/Logan_Gaudette,"Gaudette, Logan","Apr 3, 2021",2,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:09.75,SR-4
355,https://tf.tfrrs.org/athletes/7796869/Babson/Anthony_Rodriguez,"Rodriguez, Anthony","Apr 10, 2021",3,https://tf.tfrrs.org/teams/tf/MA_college_m_Babson.html,Babson,15:15.24,FR-1
356,https://tf.tfrrs.org/athletes/6881416/Wheaton_MA/Dominic__Sclafani,"Sclafani, Dominic","May 14, 2021",4,https://tf.tfrrs.org/teams/tf/MA_college_m_Wheaton_MA.html,Wheaton (Mass.),15:21.82,
357,https://tf.tfrrs.org/athletes/6918276/WPI/Brian_Brooks,"Brooks, Brian","Apr 3, 2021",5,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:23.00,JR-3
